Date,Discharge,maxtempC,mintempC,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
1/25/19,1.22,31,24,8.8,6,22,30,30,27,6,55,78,2.4,1011,31,10,240,5
1/26/19,0.68,30,25,6.1,6,23,30,30,27,5,64,81,14.2,1011,30,9,213,4
1/27/19,0.43,30,24,8.8,6,23,30,30,26,5,56,83,2.1,1011,30,10,209,4
1/28/19,0.42,31,24,8.8,6,23,30,30,27,5,68,82,7.7,1011,31,9,245,4
1/29/19,0.51,31,24,7.4,6,23,29,29,26,7,67,85,19,1012,31,9,198,5
1/30/19,1.41,30,24,6.1,6,23,29,29,26,5,73,87,11.4,1013,30,7,202,4
1/31/19,5.49,31,24,8.8,6,23,30,30,27,5,52,83,4.7,1012,31,7,228,4
2/1/19,7.04,32,24,8.8,6,23,30,30,27,5,46,80,6.2,1012,32,9,259,4
2/2/19,37.7,32,24,8.8,6,24,31,31,27,6,55,83,15.3,1012,32,9,210,4
2/3/19,6.46,32,24,8.8,6,24,31,31,27,6,58,85,20.8,1012,32,7,155,4
2/4/19,2.93,30,25,7.4,6,24,30,30,27,8,59,88,29.8,1012,30,8,232,5
2/5/19,1.79,30,24,7.4,6,24,30,30,26,5,67,88,16.5,1012,30,10,221,4
2/6/19,1.83,32,23,8.8,6,23,30,30,27,6,72,82,7.5,1012,32,9,213,4
2/7/19,1.58,32,24,8.8,6,24,31,31,27,6,49,85,14.2,1012,32,8,166,4
2/8/19,1.08,32,24,10.2,6,24,30,30,27,7,51,85,16.4,1012,32,7,205,5
2/9/19,0.97,31,24,8.8,6,23,30,30,26,7,57,85,20.3,1012,31,11,120,5
2/10/19,0.95,31,24,7.4,6,24,30,30,27,6,70,86,20,1013,31,11,172,4
2/11/19,0.9,30,24,6.1,6,24,30,30,26,7,84,88,26.8,1014,30,11,87,5
2/12/19,0.87,30,23,7.4,6,23,29,29,26,8,55,86,14.2,1014,30,11,87,5
2/13/19,25.5,31,23,8.8,6,22,30,30,26,7,43,80,9.3,1014,31,11,80,5
2/14/19,10.3,31,23,11.6,7,21,29,29,26,7,54,72,1.2,1014,31,12,91,6
2/15/19,5.44,30,24,6.1,6,24,30,30,26,7,66,86,27.7,1013,30,10,203,4
2/16/19,7.49,29,24,8.8,6,24,30,30,26,7,70,88,27.7,1013,29,10,228,4
2/17/19,4.93,31,24,8.8,6,24,30,30,27,5,52,86,13.2,1012,31,11,220,4
2/18/19,3.72,32,24,10.2,6,23,30,30,27,5,46,82,8.7,1013,32,13,223,4
2/19/19,3.37,32,24,10.2,6,23,30,30,27,7,43,82,12.8,1014,32,9,81,5
2/20/19,2.36,32,24,8.8,6,22,30,30,27,7,53,77,6.7,1013,32,9,85,6
2/21/19,1.84,31,24,7.4,6,23,30,30,27,7,68,82,23.4,1013,31,8,114,5
2/22/19,1.57,33,24,10.2,6,23,30,30,27,6,55,80,12.3,1012,33,10,192,4
2/23/19,1.38,30,24,7.4,6,24,30,30,26,5,67,88,26.5,1011,30,11,248,3
2/24/19,1.32,29,24,7.4,6,24,30,30,26,6,65,89,23.8,1011,29,8,221,4
2/25/19,1.97,31,24,7.4,6,24,30,30,26,7,65,87,23.4,1011,31,8,159,5
2/26/19,10.9,30,24,6,6,24,30,30,26,7,65,89,22.5,1011,30,8,165,4
2/27/19,3.55,30,24,10.2,6,24,30,30,26,7,60,90,14,1009,30,8,72,5
2/28/19,1.74,30,24,6,6,24,30,30,26,7,71,91,34.3,1009,30,7,235,5
3/1/19,1.39,27,24,6,6,24,28,28,25,5,79,92,30.5,1010,27,7,228,3
3/2/19,1.29,30,24,6,6,24,30,30,26,7,72,89,12.2,1010,30,6,193,5
3/3/19,1.17,31,24,6,6,24,30,30,26,6,77,89,19.6,1009,31,8,222,4
3/4/19,1.15,32,24,8.8,6,24,31,31,27,6,53,85,11.7,1010,32,8,203,4
3/5/19,1.12,31,24,7.4,6,24,30,30,27,8,64,85,12.3,1010,31,8,77,5
3/6/19,1.16,33,24,10.2,6,22,30,30,27,6,52,74,1,1011,33,10,176,5
3/7/19,1.06,32,24,11.6,6,21,30,30,27,6,39,73,2.2,1011,32,10,222,5
3/8/19,1.02,31,23,11.6,7,21,29,29,26,6,16,74,0.1,1012,31,10,222,5
3/9/19,0.99,31,24,6,6,23,30,30,27,6,79,83,14.3,1012,31,8,202,4
3/10/19,1.01,29,24,8.8,6,23,29,29,26,5,65,84,7.2,1012,29,8,214,4
3/11/19,0.94,30,24,6,6,23,30,30,26,7,71,84,16.9,1012,30,8,229,5
3/12/19,1.1,29,23,6,6,23,29,29,26,6,65,87,21.6,1012,29,8,221,4
3/13/19,0.96,31,23,6,6,23,29,29,26,6,69,83,13.5,1012,31,7,230,4
3/14/19,0.91,28,23,6,6,23,28,28,25,6,73,90,13.8,1013,28,9,243,4
3/15/19,0.88,30,23,7.4,6,22,29,29,26,6,67,83,3.5,1012,30,8,241,5
3/16/19,0.88,30,23,6,6,22,28,28,26,7,66,82,6.6,1012,30,9,241,5
3/17/19,0.84,31,22,10.2,6,21,28,28,26,7,34,74,1.7,1012,31,15,234,5
3/18/19,0.81,32,22,11.6,7,20,29,29,26,6,11,72,0,1011,32,19,237,5
3/19/19,0.8,32,23,11.6,7,21,30,30,27,7,8,72,0,1010,32,11,238,5
3/20/19,0.76,33,24,8.8,6,22,30,30,27,6,37,73,0.5,1010,33,10,237,5
3/21/19,0.75,32,24,7.4,6,24,31,31,28,6,49,80,5.6,1010,32,10,193,5
3/22/19,0.72,33,24,7.4,6,24,32,32,27,7,71,83,24.6,1011,33,8,231,4
3/23/19,0.69,32,25,7.4,6,24,31,31,28,5,78,81,15.7,1011,32,9,242,4
3/24/19,0.68,32,24,8.8,6,23,31,31,27,6,61,80,6.2,1010,32,9,231,4
3/25/19,0.8,32,25,8.8,6,24,31,31,27,5,69,84,19,1011,32,8,230,4
3/26/19,0.66,32,25,7.4,6,24,31,31,27,6,74,87,35.9,1012,32,7,194,4
3/27/19,0.64,30,24,6,6,24,30,30,26,8,76,87,31.8,1012,30,7,225,5
3/28/19,0.62,31,23,6,6,23,30,30,27,5,76,83,11.8,1012,31,11,247,4
3/29/19,0.59,30,21,6,6,23,28,28,25,8,73,88,26,1011,30,15,241,4
3/30/19,0.59,32,23,6,6,23,30,30,27,6,78,82,9.9,1011,32,17,216,4
3/31/19,0.59,32,24,7.4,6,23,30,30,27,6,61,79,7.7,1011,32,11,228,5
4/1/19,0.59,30,24,6,6,23,30,30,26,6,70,85,14,1012,30,9,236,4
4/2/19,0.55,31,23,6,6,23,30,30,26,7,65,84,17.1,1011,31,8,243,5
4/3/19,0.54,29,24,6,6,24,30,30,26,7,80,89,22,1012,29,8,238,5
4/4/19,0.54,31,24,6,6,23,30,30,27,6,76,82,4,1012,31,9,224,5
4/5/19,0.51,32,24,6,6,24,31,31,27,7,74,82,14.2,1011,32,8,233,5
4/6/19,0.5,33,24,8.9,6,23,31,31,27,5,58,79,2,1011,33,8,250,5
4/7/19,0.49,32,24,11.7,6,23,32,32,28,5,44,78,1.3,1011,32,8,242,4
4/8/19,0.49,33,25,11.7,6,24,32,32,28,6,39,79,6.3,1010,33,9,220,5
4/9/19,0.49,33,25,11.7,7,23,32,32,28,5,45,76,0.8,1010,33,10,235,4
4/10/19,0.5,32,25,7.5,6,24,32,32,28,6,78,84,39.3,1010,32,7,219,3
4/11/19,0.5,32,25,7.8,6,25,32,32,27,7,81,86,47.4,1010,32,6,217,4
4/12/19,0.49,32,25,7.8,6,24,32,32,27,6,72,84,25.5,1010,32,8,213,4
4/13/19,0.5,31,24,7.8,6,25,31,31,27,6,70,88,34.6,1011,31,7,161,4
4/14/19,0.48,30,24,7.8,6,24,30,30,26,6,77,90,26.3,1011,30,8,209,4
4/15/19,0.45,31,24,9.1,6,23,30,30,26,4,67,84,6.5,1011,31,8,197,4
4/16/19,0.44,31,24,10.5,6,25,32,32,27,6,63,87,19.2,1011,31,8,201,4
4/17/19,7.82,31,24,7.8,6,25,32,32,27,6,77,87,20.9,1011,31,7,205,4
4/18/19,0.58,31,25,10.5,6,25,32,32,27,7,65,87,35.5,1011,31,7,166,4
4/19/19,0.47,31,25,9.1,6,25,32,32,27,7,78,87,21.2,1010,31,9,169,4
4/20/19,0.45,31,24,11.8,6,24,31,31,27,6,65,88,34.5,1009,31,7,201,4
4/21/19,0.49,29,24,10.5,6,25,31,31,27,7,64,90,35.8,1009,29,7,207,4
4/22/19,0.46,31,24,10.5,6,25,31,31,27,6,60,89,30.9,1008,31,7,187,4
4/23/19,0.45,31,25,7.8,6,25,32,32,27,6,75,89,24.4,1009,31,8,159,4
4/24/19,0.44,31,25,7.8,6,25,32,32,27,6,78,90,29.1,1009,31,7,203,4
4/25/19,0.44,31,25,9.1,6,25,32,32,27,6,74,90,32.2,1009,31,8,207,4
4/26/19,0.44,29,25,7.8,6,25,31,31,27,5,76,91,45.3,1008,29,10,181,3
4/27/19,0.47,29,25,7.8,6,25,32,32,27,5,71,93,46.8,1009,29,13,223,3
4/28/19,1.45,31,25,10.5,6,25,32,32,27,5,72,90,35.5,1010,31,13,220,3
4/29/19,1.52,28,25,9.1,6,25,30,30,26,7,69,93,25,1011,28,14,211,4
4/30/19,0.69,26,24,6,5,24,28,28,25,6,76,94,37.8,1011,26,11,169,5
5/1/19,0.49,32,23,11.6,7,21,29,29,27,7,36,71,0,1010,32,19,223,5
5/2/19,0.67,29,23,6,6,24,29,29,26,7,69,88,26,1012,29,12,207,5
5/3/19,0.56,34,24,11.6,6,22,31,31,28,7,41,73,6.1,1012,34,14,222,5
5/4/19,0.83,33,24,10.2,6,23,31,31,28,6,34,78,0.1,1012,33,9,203,5
5/5/19,0.56,33,25,10.2,6,23,31,31,28,6,40,77,0.8,1011,33,9,215,5
5/6/19,0.54,33,25,10.2,6,23,32,32,28,6,35,77,3.4,1011,33,10,218,5
5/7/19,0.54,33,25,10.2,6,24,32,32,28,6,39,80,2.7,1010,33,9,211,5
5/8/19,0.52,34,25,11.6,8,23,32,32,28,6,22,76,1.5,1009,34,10,212,5
5/9/19,0.5,34,25,11.6,6,23,32,32,28,7,30,75,2.4,1009,34,10,216,5
5/10/19,0.49,31,25,6,6,24,32,32,28,7,85,82,20.6,1011,31,9,213,4
5/11/19,0.49,33,24,8.8,6,24,32,32,27,7,70,83,22.9,1011,33,8,166,5
5/12/19,0.46,33,24,10.2,6,24,32,32,28,7,52,82,14.9,1011,33,9,175,5
5/13/19,0.44,32,25,8.8,6,24,32,32,28,6,52,84,11.2,1011,32,7,206,4
5/14/19,0.44,32,24,10.2,6,24,31,31,27,8,66,87,44,1011,32,7,171,4
5/15/19,0.65,32,24,7.4,6,24,31,31,27,6,63,86,29.6,1011,32,9,132,4
5/16/19,0.46,32,25,10.2,6,25,32,32,27,7,58,86,51.3,1011,32,5,214,4
5/17/19,1.3,31,25,7.4,6,25,32,32,27,6,75,87,39.1,1010,31,7,235,4
5/18/19,2.53,31,24,8.8,6,24,31,31,27,6,67,86,33.3,1011,31,7,168,4
5/19/19,0.6,33,24,10.2,6,24,32,32,27,6,61,82,13.5,1011,33,9,168,4
5/20/19,0.54,31,25,6,6,24,31,31,27,6,78,87,34.6,1011,31,7,208,4
5/21/19,0.54,32,25,8.8,6,25,32,32,27,6,66,88,38.8,1011,32,7,217,4
5/22/19,0.55,31,25,8.8,6,25,32,32,27,6,66,88,58.6,1011,31,8,85,4
5/23/19,0.54,32,25,6,6,24,32,32,27,6,76,85,45.1,1011,32,8,133,4
5/24/19,0.54,32,24,6,6,24,32,32,27,6,76,86,26.5,1011,32,8,215,4
5/25/19,0.53,33,24,11.6,6,24,32,32,27,6,51,85,23.2,1010,33,8,216,4
5/26/19,0.51,31,25,6,6,25,32,32,27,7,71,89,77.2,1010,31,5,202,4
5/27/19,0.49,32,25,7.4,6,24,32,32,27,6,73,84,49.1,1010,32,8,93,4
5/28/19,0.53,32,24,10.2,6,24,32,32,28,6,59,82,3.8,1009,32,10,81,5
5/29/19,0.5,32,24,11.6,6,24,31,31,27,5,40,82,3.4,1009,32,10,163,4
5/30/19,0.49,31,25,6,6,25,31,31,27,6,64,88,22.5,1010,31,8,130,4
5/31/19,0.47,32,24,6,6,24,31,31,27,6,73,86,15.7,1009,32,9,169,4
6/1/19,0.46,32,24,8.8,6,24,31,31,27,6,64,86,19.8,1009,32,15,166,4
6/2/19,0.44,31,24,6,6,25,31,31,27,6,64,89,28.6,1008,31,7,121,4
6/3/19,0.44,31,25,6,6,25,31,31,27,6,72,87,38.2,1008,31,7,208,4
6/4/19,0.46,29,24,7.8,6,24,30,30,26,7,76,92,36.4,1009,29,7,109,4
6/5/19,0.49,30,24,7.8,6,24,30,30,26,5,79,88,20.2,1010,30,6,212,4
6/6/19,0.64,31,24,7.8,6,24,31,31,27,7,74,86,31.1,1010,31,8,92,4
6/7/19,0.51,32,24,7.8,6,24,31,31,27,5,78,86,15.2,1010,32,9,91,4
6/8/19,0.49,32,25,9.1,6,25,32,32,27,6,66,87,29,1010,32,8,200,4
6/9/19,0.49,30,25,7.8,6,25,31,31,27,7,77,91,41,1010,30,11,219,4
6/10/19,0.47,30,24,7.8,6,25,31,31,26,5,74,91,30.5,1010,30,16,225,3
6/11/19,0.45,30,25,7.8,6,25,32,32,27,6,68,91,41.5,1011,30,12,159,3
6/12/19,0.46,32,24,10.5,6,25,32,32,27,5,69,87,7.1,1011,32,10,160,4
6/13/19,0.44,33,25,7.5,6,25,32,32,28,6,77,86,26.2,1010,33,17,178,4
6/14/19,0.44,30,24,7.5,6,25,30,30,26,6,80,91,21.3,1010,30,15,210,4
6/15/19,0.44,26,21,8.9,5,23,27,27,24,5,76,95,92,1011,26,15,157,4
6/16/19,0.42,29,23,8.9,6,23,29,29,25,4,70,87,3.9,1011,29,15,148,3
6/17/19,0.4,30,24,11.7,6,24,30,30,26,6,50,88,5,1011,30,14,209,4
6/18/19,0.4,31,24,10.2,6,24,30,30,27,6,59,84,2.5,1010,31,15,197,4
6/19/19,0.4,30,24,8.8,6,24,30,30,26,6,58,88,5.5,1010,30,14,200,4
6/20/19,0.39,30,24,8.8,6,24,30,30,26,6,58,86,6.9,1010,30,8,203,4
6/21/19,0.38,31,24,7.4,6,24,30,30,26,6,65,87,12.7,1009,31,8,183,5
6/22/19,0.37,31,24,6,6,24,31,31,27,6,78,87,18.4,1009,31,8,194,4
6/23/19,0.37,30,24,6,6,24,30,30,27,6,81,86,15.4,1010,30,8,192,4
6/24/19,0.37,30,24,6,6,24,31,31,27,6,78,86,6.1,1011,30,9,163,4
6/25/19,17.4,32,23,10.2,6,23,30,30,26,6,31,83,8.2,1012,32,7,158,5
6/26/19,18.2,31,24,8.8,6,24,30,30,26,6,52,87,13.7,1011,31,8,193,4
6/27/19,1.8,29,24,6,6,24,30,30,26,5,71,90,16.9,1010,29,8,193,4
6/28/19,0.78,30,24,6,6,24,30,30,26,6,72,88,22.6,1011,30,8,191,4
6/29/19,0.51,30,24,8.8,6,23,29,29,26,5,50,87,6.7,1011,30,9,196,4
6/30/19,0.5,30,23,10.2,6,23,29,29,26,6,43,84,1.1,1010,30,9,194,5
7/1/19,0.5,28,23,6,6,23,28,28,25,4,81,89,8.8,1011,28,9,179,3
7/2/19,0.49,28,24,10.2,6,22,28,28,25,6,66,84,2.8,1011,28,10,183,4
7/3/19,0.49,30,24,8.8,6,23,29,29,26,6,60,85,5.4,1011,30,9,161,5
7/4/19,0.47,30,23,8.8,6,23,29,29,26,6,60,84,13.4,1012,30,8,187,4
7/5/19,0.44,32,23,8.8,6,23,30,30,27,5,53,82,9.4,1011,32,9,162,4
7/6/19,0.42,30,23,10.2,6,23,29,29,26,5,52,86,6.6,1010,30,9,201,4
7/7/19,0.4,31,23,8.8,6,23,29,29,26,5,52,81,1,1011,31,9,160,5
7/8/19,0.42,31,23,8.8,6,22,29,29,26,5,44,80,1.6,1013,31,10,173,4
7/9/19,0.39,31,23,8.8,6,22,29,29,26,5,52,81,4.5,1011,31,9,186,4
7/10/19,0.37,28,24,6,6,23,28,28,25,5,72,88,25.9,1012,28,8,179,3
7/11/19,0.39,29,23,8.8,6,23,28,28,25,6,70,85,11.6,1013,29,9,125,5
7/12/19,0.37,30,23,7.4,6,23,29,29,26,6,56,85,24.7,1012,30,8,220,4
7/13/19,0.35,30,24,7.4,6,23,29,29,26,5,66,86,12.6,1011,30,9,200,4
7/14/19,0.34,30,23,8.8,6,23,29,29,26,5,59,85,5.4,1011,30,10,192,4
7/15/19,0.34,30,23,10.2,6,23,29,29,26,5,40,84,5.7,1010,30,10,207,4
7/16/19,0.33,31,23,8.8,6,23,29,29,26,5,51,84,6.8,1010,31,9,192,4
7/17/19,0.32,31,23,10.2,6,23,29,29,26,5,45,83,2.7,1009,31,10,195,4
7/18/19,0.31,27,24,8.8,6,23,28,28,25,5,70,85,1.2,1009,27,10,100,4
7/19/19,0.31,32,24,7.4,6,23,30,30,27,5,62,82,1.1,1010,32,10,159,5
7/20/19,0.31,32,24,10.2,6,23,30,30,27,5,33,80,1.4,1010,32,10,163,4
7/21/19,0.31,32,24,7.4,6,23,30,30,27,5,49,81,4.6,1009,32,10,203,4
7/22/19,0.3,32,23,10.2,6,23,29,29,26,5,30,82,1.7,1009,32,10,199,5
7/23/19,0.29,30,23,8.8,6,23,29,29,26,6,45,83,10.5,1010,30,9,192,4
7/24/19,0.29,30,23,6,6,23,29,29,25,6,72,87,21.8,1011,30,8,202,4
7/25/19,0.29,30,23,7.4,6,23,29,29,26,5,61,87,7.8,1012,30,10,195,4
7/26/19,0.29,30,23,7.4,6,23,29,29,26,5,65,86,8.6,1011,30,9,183,4
7/27/19,0.29,29,24,7.4,6,23,29,29,26,6,67,86,19.7,1011,29,8,172,4
7/28/19,0.29,30,24,8.8,6,23,29,29,26,6,70,86,9.5,1011,30,9,155,5
7/29/19,0.29,30,24,6,6,23,29,29,26,6,76,88,15.8,1011,30,8,188,4
7/30/19,0.29,28,23,7.4,6,23,28,28,25,5,72,90,13.8,1011,28,8,190,4
7/31/19,0.29,28,24,6,6,24,29,29,25,6,72,90,25.3,1011,28,8,198,4
8/1/19,0.29,31,23,8.8,6,23,29,29,26,6,51,86,7.7,1011,31,10,189,4
8/2/19,0.29,29,23,7.4,6,23,29,29,26,6,63,88,12.1,1012,29,9,190,4
8/3/19,0.27,31,23,8.8,6,23,29,29,26,6,69,84,13.6,1011,31,9,195,4
8/4/19,0.26,30,23,8.8,6,23,28,28,25,6,42,85,6.7,1011,30,9,189,5
8/5/19,0.26,30,23,8.8,6,23,29,29,26,5,53,87,2.2,1011,30,7,223,4
8/6/19,0.26,30,24,8.8,6,23,29,29,26,5,55,86,1.6,1010,30,7,210,4
8/7/19,0.26,30,23,10.2,6,23,29,29,26,5,40,86,2.4,1009,30,7,182,4
8/8/19,0.26,31,24,10.2,6,23,29,29,26,5,37,85,0.7,1010,31,6,193,4
8/9/19,0.26,31,23,11.6,6,22,29,29,26,5,27,81,0,1011,31,7,198,4
8/10/19,0.26,32,23,10.2,6,23,30,30,26,6,37,81,1.2,1011,32,10,146,5
8/11/19,0.25,33,23,8.8,6,23,31,31,27,6,44,79,0.8,1011,33,9,157,5
8/12/19,0.24,32,23,8.8,6,23,30,30,27,6,40,81,4,1012,32,9,192,5
8/13/19,0.23,33,23,8.8,6,23,30,30,27,7,44,81,4.8,1012,33,10,163,5
8/14/19,0.23,32,23,8.8,6,23,30,30,27,7,52,82,11,1012,32,9,157,6
8/15/19,0.23,31,23,7.4,6,23,30,30,27,6,62,83,7.5,1012,31,9,147,5
8/16/19,0.23,32,24,8.8,6,22,30,30,27,6,59,80,2.3,1012,32,10,205,5
8/17/19,0.23,32,23,10.2,6,22,29,29,26,6,44,81,6.6,1012,32,9,157,4
8/18/19,0.23,31,23,7.4,6,23,29,29,26,5,62,84,3.5,1012,31,9,194,4
8/19/19,0.23,30,23,7.4,6,23,30,30,26,5,59,85,18.6,1011,30,7,200,4
8/20/19,0.23,28,23,7.4,6,23,28,28,25,7,65,89,17.7,1011,28,9,179,5
8/21/19,0.23,32,23,11.6,7,21,29,29,26,6,15,76,0,1010,32,10,168,5
8/22/19,0.23,31,23,10.2,6,22,29,29,26,6,45,80,0.6,1011,31,10,194,5
8/23/19,0.23,30,24,7.4,6,23,30,30,26,5,65,85,6.6,1012,30,10,193,4
8/24/19,0.23,31,24,7.4,6,23,30,30,27,5,58,84,6.8,1011,31,9,195,4
8/25/19,0.22,30,24,7.4,6,24,30,30,26,5,65,89,17.8,1011,30,7,200,4
8/26/19,0.23,29,24,10.3,6,24,29,29,26,6,64,88,17.3,1010,29,9,192,4
8/27/19,0.23,28,24,8.9,6,24,29,29,25,8,72,91,31.3,1011,28,8,197,4
8/28/19,0.23,31,23,10.3,6,23,29,29,26,6,63,85,9.1,1011,31,9,194,4
8/29/19,0.22,30,23,11.8,6,22,29,29,26,7,51,84,3.5,1011,30,10,187,5
8/30/19,0.21,32,22,12.4,6,21,28,28,26,7,23,78,0.2,1010,32,10,150,6
8/31/19,0.21,31,22,11.8,6,22,29,29,26,6,42,79,0.8,1010,31,10,196,5
9/1/19,0.23,31,23,10.5,6,23,30,30,26,5,49,84,9.3,1010,31,9,189,4
9/2/19,0.23,31,24,10.5,6,24,30,30,26,7,70,87,28.8,1011,31,8,187,5
9/3/19,0.23,31,23,11.8,6,23,30,30,26,7,54,86,11.3,1011,31,8,195,5
9/4/19,0.23,29,24,9.1,6,24,29,29,26,6,66,89,9,1011,29,8,178,5
9/5/19,0.23,31,23,11.8,6,23,30,30,26,6,50,84,2.3,1011,31,10,191,5
9/6/19,0.23,31,24,7.8,6,24,31,31,27,5,77,86,11.9,1011,31,9,219,3
9/7/19,0.23,32,24,11.8,6,24,31,31,27,6,49,84,5,1012,32,9,150,5
9/8/19,0.22,32,24,10.5,6,24,31,31,27,5,63,85,4.7,1012,32,9,194,4
9/9/19,0.22,31,24,11.8,6,24,30,30,26,6,58,87,7.1,1012,31,8,201,5
9/10/19,0.21,32,21,11.8,6,19,27,27,26,7,39,71,0.4,1013,32,9,194,5
9/11/19,0.21,31,22,12.5,7,20,28,28,26,7,8,72,0,1013,31,10,195,6
9/12/19,0.21,31,23,12.5,7,21,29,29,26,6,7,74,0,1012,31,10,195,5
9/13/19,0.21,32,23,11.6,7,21,29,29,26,7,7,74,0,1012,32,10,200,6
9/14/19,0.21,32,23,11.6,7,21,29,29,27,7,9,75,0,1012,32,10,194,6
9/15/19,1.24,33,23,11.6,7,22,30,30,27,7,7,76,0,1011,33,10,152,6
9/16/19,0.31,32,23,11.6,6,22,30,30,27,7,28,79,0.4,1011,32,10,192,6
9/17/19,0.27,33,23,11.6,6,22,30,30,27,6,31,79,2.6,1011,33,10,188,6
9/18/19,0.25,31,23,8.8,6,23,30,30,26,7,56,83,3.9,1012,31,8,198,6
9/19/19,0.24,32,23,10.2,6,22,30,30,27,6,46,80,0.8,1012,32,9,153,5
9/20/19,0.23,32,23,10.2,6,23,30,30,27,6,37,80,1.1,1011,32,10,192,5
9/21/19,0.25,32,23,10.2,6,22,30,30,27,6,38,79,1.1,1011,32,9,193,5
9/22/19,0.23,32,23,11.6,6,22,30,30,27,6,27,77,0.4,1012,32,10,199,5
9/23/19,0.37,33,22,11.6,6,22,30,30,27,6,32,77,0.6,1012,33,10,164,5
9/24/19,0.32,32,24,11.6,6,23,30,30,27,6,34,81,2.1,1012,32,10,192,5
9/25/19,0.4,32,23,11.6,6,23,30,30,27,5,34,81,1.3,1012,32,10,195,4
9/26/19,1.97,32,23,8.8,6,23,30,30,27,6,57,80,6,1012,32,9,193,5
9/27/19,0.4,30,23,6,6,24,30,30,26,6,76,86,24.5,1012,30,8,190,4
9/28/19,2.61,30,24,7.4,6,24,30,30,26,5,76,87,16,1012,30,9,195,3
9/29/19,0.38,31,24,8.8,6,24,30,30,27,5,70,85,17.3,1012,31,9,200,4
9/30/19,0.39,32,23,10.2,6,23,30,30,27,5,48,83,4,1012,32,8,159,4
10/1/19,0.4,31,23,6,6,23,29,29,26,5,81,85,10.5,1012,31,9,156,4
10/2/19,0.45,32,23,10.2,6,23,30,30,27,5,49,83,8.3,1012,32,9,189,4
10/3/19,7.42,30,23,8.8,6,23,30,30,26,6,59,85,19.1,1011,30,8,190,4
10/4/19,1.56,30,23,7.4,6,23,29,29,26,6,77,86,18.2,1010,30,8,212,4
10/5/19,0.76,30,23,8.8,6,23,29,29,26,6,64,84,12.5,1011,30,9,190,5
10/6/19,0.71,32,23,10.2,6,23,30,30,27,5,61,82,3.9,1010,32,10,154,4
10/7/19,1.51,31,24,11.6,6,23,30,30,26,5,45,84,7.7,1010,31,10,194,4
10/8/19,2.95,31,24,8.8,6,24,30,30,27,5,56,85,6.6,1010,31,9,194,4
10/9/19,0.89,32,24,10.2,6,23,30,30,27,5,54,83,7.1,1010,32,9,189,4
10/10/19,0.78,32,24,8.8,6,23,30,30,27,6,68,84,7.5,1010,32,9,190,5
10/11/19,1.66,32,23,8.8,6,23,30,30,27,6,64,83,12.3,1010,32,9,222,4
10/12/19,0.92,31,24,8.8,6,23,30,30,27,6,56,81,7.5,1010,31,9,200,4
10/13/19,0.77,31,24,8.8,6,24,30,30,27,5,56,84,8.8,1010,31,9,190,4
10/14/19,0.74,32,23,7.4,6,23,30,30,27,5,67,84,8.2,1010,32,9,184,4
10/15/19,0.71,30,24,8.8,6,24,30,30,26,5,72,86,11.3,1010,30,9,202,4
10/16/19,0.69,32,24,8.8,6,23,30,30,27,5,58,82,4.8,1010,32,10,184,4
10/17/19,0.64,31,24,10.2,6,24,31,31,27,5,60,84,4.5,1010,31,8,195,4
10/18/19,0.6,32,24,11.6,6,23,31,31,27,5,27,78,0.3,1010,32,10,207,5
10/19/19,0.59,32,24,10.2,6,23,31,31,27,5,39,79,2.2,1011,32,10,195,5
10/20/19,0.56,32,23,8.8,6,23,31,31,27,5,63,82,7.6,1010,32,9,197,4
10/21/19,0.54,32,23,11.6,6,22,30,30,27,7,17,76,0.2,1009,32,10,208,5
10/22/19,0.51,33,23,11.6,6,21,30,30,27,6,26,73,0.4,1008,33,10,197,5
10/23/19,0.49,33,23,10.2,6,22,30,30,27,6,43,74,1.2,1009,33,10,195,5
10/24/19,0.47,32,23,11.6,6,22,30,30,27,6,39,75,2.9,1009,32,10,204,5
10/25/19,0.45,33,23,10.2,6,22,30,30,27,6,40,75,1.5,1010,33,10,202,5
10/26/19,0.43,30,22,8.8,6,23,29,29,26,6,74,85,12,1009,30,9,204,4
10/27/19,0.4,30,24,8.8,6,24,30,30,26,5,59,86,11.5,1008,30,9,198,4
10/28/19,0.4,30,22,6,6,23,29,29,26,6,71,88,34.4,1009,30,8,193,4
10/29/19,0.4,30,23,10.2,6,23,29,29,26,6,61,86,4.6,1009,30,9,191,4
10/30/19,0.39,31,24,11.6,6,23,30,30,27,5,39,82,1.4,1009,31,10,194,4
10/31/19,0.37,32,24,10.2,6,23,30,30,27,6,46,82,5.3,1009,32,10,226,5
11/1/19,0.37,31,23,8.8,6,23,29,29,26,7,67,85,16.1,1009,31,8,209,4
11/2/19,0.37,27,22,6.1,5,23,27,27,24,7,78,92,15.9,1010,27,8,222,5
11/3/19,0.37,30,23,8.8,6,23,29,29,26,7,64,84,6.6,1011,30,10,213,5
11/4/19,0.37,31,22,11.6,6,23,30,30,26,6,45,85,14.1,1011,31,9,226,4
11/5/19,0.36,31,23,6.1,6,23,30,30,26,6,76,85,16.2,1010,31,9,196,4
11/6/19,0.34,31,23,10.2,6,23,29,29,26,6,55,84,10.5,1009,31,9,195,4
